Date,Temperature,Charge_Start,Charge_End,Daily_Cycles,Total_Cycles,SOH,Usage_Pattern,Charging_Pattern
2022-10-28,6.6846379403077005,20,80,0.5544556891942309,315.3495830583884,95.23759583246655,1,0
2022-10-29,-17.6581237447352,20,80,0.6280615474933646,315.9776446058818,95.23047779271606,1,0
2022-10-30,1.187826725756096,20,100,0.6168331944817936,316.59447780036356,95.21955469746024,1,0
2022-10-31,11.001387581263408,20,80,0.760180188392963,317.3546579887565,95.2099104434093,1,0
2022-11-01,-13.78889427256104,20,80,0.9229461446736186,318.27760413343015,95.2024543336692,1,0
2022-11-02,-16.051185518836462,20,80,0.6077291873950214,318.88533332082517,95.19465284201642,1,0
2022-11-03,3.389344701361985,20,80,0.5758030222185844,319.46113634304373,95.1833645590606,1,0
2022-11-04,18.458571106508167,20,80,0.6241229865422988,320.08525932958605,95.17261834235283,1,0
2022-11-05,14.437498687355731,20,80,0.7756166108603478,320.8608759404464,95.1605565134197,1,0
2022-11-06,18.455614853760988,20,80,0.8456206189110798,321.7064965593575,95.15068238229412,1,0
2022-11-07,4.791320439787034,20,80,0.6334216944634702,322.339918253821,95.14080791350668,1,0
2022-11-08,17.595336511802493,20,80,0.563149657406655,322.90306791122765,95.12837924684604,1,0
2022-11-09,17.45874175531382,20,80,0.9852211741322195,323.8882890853599,95.11795829062926,1,0
2022-11-10,17.300507006627814,20,80,0.9932348979586244,324.8815239833185,95.10621006142097,1,0
2022-11-11,-11.234026790274513,20,80,0.5297700844332354,325.4112940677517,95.09575063223896,1,0
2022-11-12,12.22737170573536,20,100,0.5773422315507742,325.9886362993025,95.08253775051432,1,0
2022-11-13,9.368610123691198,20,80,0.8468282782021266,326.83546457750464,95.07088128597525,1,0
2022-11-14,12.975057005736907,20,100,0.9114093543762024,327.7468739318808,95.06130350454296,1,0
2022-11-15,11.532049893245215,20,80,0.5861353062210649,328.3330092381019,95.048722644791,1,0
2022-11-16,6.718881128025633,20,80,0.8875677927108111,329.2205770308127,95.03572292953824,1,0
2022-11-17,6.6578089395154505,20,80,0.9426749845869272,330.1632520153996,95.02489463676532,1,0
2022-11-18,7.238631073142829,20,80,0.9252220309611264,331.0884740463608,95.01394493790896,1,0
2022-11-19,11.105743281291096,20,80,0.8665294381804949,331.9550034845413,95.00302969092844,1,0
2022-11-20,9.690435658203445,20,80,0.7267126928356492,332.6817161773769,94.99211630544536,1,0
2022-11-21,45.65311949819344,20,80,0.9103928710660388,333.592109048443,94.9785735713304,1,0
2022-11-22,18.27228316673486,20,80,0.7464131435241537,334.3385221919671,94.966194690047,1,0
2022-11-23,11.135034559747478,20,80,0.680251121651789,335.0187733136189,94.95406986071978,1,0
2022-11-24,18.839517654917532,20,80,0.6421780073549082,335.6609513209738,94.9431499445232,1,0
2022-11-25,4.290996312296453,20,80,0.7757410793143951,336.4366924002882,94.93152974302052,1,0
2022-11-26,11.467518733736036,20,80,0.7156542137233022,337.15234661401155,94.92023031687856,1,0
2022-11-27,19.223400043086748,20,80,0.8766036612501495,338.0289502752617,94.90718389670212,1,0
2022-11-28,8.859721669299327,20,80,0.5828577996816471,338.6118080749433,94.89526585074806,1,0
2022-11-29,9.34688404482369,20,80,0.6611278641463856,339.27293593908973,94.8831613303662,1,0
2022-11-30,3.82907193474334,20,80,0.9497797510644814,340.2227156901542,94.87160499729627,1,0
2022-12-01,8.435557293832264,20,80,0.8008945531810454,341.0236102433352,94.86014707644622,1,0
2022-12-02,3.2200482686019587,20,80,0.73507584056648,341.7586860839017,94.8501044286196,1,0
2022-12-03,7.957638218727808,20,80,0.9192478120679402,342.67793389596966,94.8409092947008,1,0
2022-12-04,-2.25227530671434,20,80,0.9095392281339088,343.58747312410355,94.83007823311084,1,0
2022-12-05,-5.2786390897350355,20,80,0.5558469175736872,344.1433200416772,94.8201623362106,1,0
2022-12-06,-3.931799680139818,20,80,0.9699539399735366,345.11327398165076,94.81234161604183,1,0
2022-12-07,-3.2765986427458245,20,80,0.6904237373179077,345.8036977189687,94.80400222687044,1,0
2022-12-08,5.644407388650992,20,80,0.6015903425185236,346.4052880614872,94.79487742161454,1,0
2022-12-09,5.71910164049153,20,80,0.9971205915579756,347.4024086530452,94.78212976227424,1,0
2022-12-10,-4.748477392689841,20,80,0.9305236869070588,348.33293233995227,94.7706457471348,1,0
2022-12-11,0.3424736605976939,20,80,0.6316469707295786,348.96457931068187,94.76158567207322,1,0
2022-12-12,-13.800730011137937,20,80,0.5403000571108744,349.50487936779274,94.75389111993104,1,0
2022-12-13,9.030872828459646,20,100,0.8977489395103935,350.40262830730313,94.74305562950538,1,0
2022-12-14,-2.734101750126148,20,80,0.8815626940847249,351.28419100138785,94.73421590277034,1,0
2022-12-15,-2.3878702379102323,20,80,0.913144536963864,352.1973355383517,94.72337090376226,1,0
2022-12-16,4.772729981876317,20,80,0.9452199012824472,353.1425554396341,94.71299225320662,1,0
2022-12-17,4.093728418462462,20,80,0.6810437533881263,353.82359919302223,94.70201843214232,1,0
2022-12-18,-0.7825070587214427,20,100,0.9635064466012004,354.7871056396234,94.6920978578219,1,0
2022-12-19,6.088122987124237,20,80,0.9204632447162872,355.7075688843397,94.68285133143814,1,0
2022-12-20,1.94232994033192,20,80,0.5603063864599168,356.2678752707996,94.67085097736496,1,0
2022-12-21,1.6559856577180092,20,80,0.9177878811356408,357.1856631519353,94.66197974885505,1,0
2022-12-22,2.376278803106711,20,80,0.8580163514986845,358.04367950343396,94.65346289106232,1,0
2022-12-23,-0.7136529453576195,20,80,0.5644774762226368,358.6081569796566,94.64317527377813,1,0
2022-12-24,4.049855206123258,20,80,0.560246452589115,359.1684034322457,94.63074763479518,1,0
2022-12-25,-15.869769189164488,20,80,0.8349890515907334,360.0033924838365,94.62124729264472,1,0
2022-12-26,-6.362425753019217,20,80,0.8271591328800918,360.83055161671655,94.61037756253972,1,0
2022-12-27,2.4928140731231494,20,80,0.61525712973439,361.44580874645095,94.60126610250144,1,0
2022-12-28,-5.881684989968276,20,80,0.5980896678418871,362.0438984142928,94.59282918027598,1,0
2022-12-29,5.205380427590818,20,80,0.6891609810720423,362.7330593953649,94.5821768832177,1,0
2022-12-30,3.5180309223501194,20,80,0.7791743627553404,363.5122337581202,94.57332614616942,1,0
2022-12-31,-16.375379838492716,20,80,0.6438002347822345,364.1560339929025,94.56483423798024,1,0
2023-01-01,-8.583362319163207,20,80,0.9319714609291002,365.0880054538315,94.55438434144124,1,0
2023-01-02,-8.392678326224463,20,80,0.5438984075167443,365.6319038613483,94.54683343788687,1,0
2023-01-03,1.1496182007735491,20,80,0.6349251499113766,366.2668290112597,94.53447556552128,1,0
2023-01-04,-6.573132768442516,20,80,0.6498722885696255,366.9167012998293,94.52476071725272,1,0
2023-01-05,-0.6208402988333148,20,100,0.5292238335111923,367.4459251333405,94.51347855821,1,0
2023-01-06,-1.3447915103598778,20,80,0.8137200837280385,368.2596452170685,94.5044303367714,1,0
2023-01-07,-1.1253243839483886,20,80,0.618639409107584,368.8782846261761,94.49314904395318,1,0
2023-01-08,-10.827501206716493,20,80,0.8728979399664007,369.75118256614246,94.48551260947409,1,0
2023-01-09,-1.6250700657130768,20,80,0.5008725232696181,370.25205508941207,94.47483091767565,1,0
2023-01-10,2.1527955633750366,20,80,0.7596410604347751,371.0116961498469,94.46463765248684,1,0
2023-01-11,6.731810549918617,20,80,0.670206179786585,371.68190232963343,94.45548681875388,1,0
2023-01-12,-14.9052108686833,20,80,0.9637016872018638,372.6456040168353,94.44538630738008,1,0
2023-01-13,-2.815133994042355,20,80,0.5841635228547766,373.2297675396901,94.43446981806602,1,0
2023-01-14,9.94801389499544,20,80,0.528428880423683,373.7581964201138,94.4222523126564,1,0
2023-01-15,-7.993334844430922,20,80,0.9639998604406576,374.7221962805544,94.41239913774784,1,0
2023-01-16,2.3003684577780312,20,80,0.6754554418701835,375.3976517224246,94.40218317818392,1,0
2023-01-17,-3.55078143324135,20,80,0.8548649638813339,376.2525166863059,94.39395847565594,1,0
2023-01-18,4.050270195694303,20,100,0.5853080222013721,376.8378247085073,94.38280102438048,1,0
2023-01-19,5.852979140127598,20,80,0.6202218853058614,377.4580465938131,94.37374130384028,1,0
2023-01-20,-3.0274469025250372,20,80,0.9003911399177964,378.35843773373097,94.363004712374,1,0
2023-01-21,1.1491920746767263,20,80,0.8583538067170372,379.216791540448,94.353630844902,1,0
2023-01-22,-12.554808084256514,20,80,0.6397107923296235,379.85650233277767,94.3439550627613,1,0
2023-01-23,-9.787219415385364,20,80,0.8182797773930548,380.6747821101707,94.33308992905954,1,0
2023-01-24,-1.3815429736478713,20,80,0.5061814019693018,381.18096351214,94.32307807232314,1,0
2023-01-25,-6.01446642856329,20,80,0.5971327649329763,381.77809627707296,94.31257836707049,1,0
2023-01-26,2.272954909125506,20,100,0.5603188770124693,382.33841515408545,94.30341509449978,1,0
2023-01-27,8.936657860416144,20,80,0.6970491644767001,383.03546431856216,94.29411067293852,1,0
2023-01-28,5.811334379273161,20,80,0.5006454915235771,383.53610981008575,94.28389016334609,1,0
2023-01-29,43.643328846242746,20,80,0.5494568424786527,384.0855666525644,94.27044292638784,1,0
2023-01-30,1.2706626226581117,20,80,0.8185624832260037,384.9041291357904,94.26208243580068,1,0
2023-01-31,4.38314500082069,20,100,0.9879307878688476,385.8920599236593,94.2499542159427,1,0
2023-02-01,9.221131164078113,20,80,0.5780431831502,386.47010310680946,94.238595596115,1,0
2023-02-02,-1.5051854118583012,20,80,0.7232940643581025,387.1933971711676,94.22809020437155,1,0
2023-02-03,9.266134731226408,20,80,0.8831875764531214,388.0765847476207,94.21757164109567,1,0
2023-02-04,3.8082640883063146,20,80,0.7940813757540128,388.8706661233747,94.20765932365116,1,0
2023-02-05,3.96794990707296,20,100,0.938598372709201,389.8092644960838,94.19548092111336,1,0
2023-02-06,-9.001096975550611,20,80,0.8578414477336458,390.6671059438175,94.18759141663826,1,0
2023-02-07,-8.96777562799323,20,80,0.639916469027745,391.3070224128453,94.17778477124806,1,0
2023-02-08,1.7443884035148116,20,80,0.58310034288489,391.89012275573015,94.16734578773251,1,0
2023-02-09,-5.208307963498637,20,80,0.6639407633668817,392.55406351909704,94.15761149907722,1,0
2023-02-10,-8.775644352601342,20,80,0.9840541124228456,393.53811763151987,94.1478980636565,1,0
2023-02-11,8.90828262215976,20,80,0.8219257658835037,394.3600433974034,94.13592661257432,1,0
2023-02-12,4.115361900964036,20,80,0.8958716686011134,395.2559150660045,94.12665099661324,1,0
2023-02-13,0.6341354507175812,20,80,0.9960308615797048,396.2519459275842,94.11486639570084,1,0
2023-02-14,-8.416216253531136,20,80,0.7713737506294054,397.0233196782136,94.10493352300996,1,0
2023-02-15,-12.508250508856962,20,80,0.600092369194287,397.62341204740784,94.09678655616068,1,0
2023-02-16,-1.2776569622436345,20,100,0.8028954031038352,398.4263074505117,94.08476174877536,1,0
2023-02-17,5.7316671153294525,20,80,0.5033875211363085,398.929694971648,94.072244508012,1,0
2023-02-18,-9.90333834417262,20,80,0.88421479211508,399.81390976376304,94.06464568524184,1,0
2023-02-19,-2.6723422747628884,20,80,0.5807854229905008,400.3946951867535,94.0528158627325,1,0
2023-02-20,3.696865245920147,20,80,0.5929625550277897,400.98765774178133,94.04134453916322,1,0
2023-02-21,-0.0191312258997129,20,100,0.7424532855619157,401.7301110273432,94.03176617853784,1,0
2023-02-22,4.650313361920389,20,80,0.8752981800105186,402.6054092073538,94.02247732195066,1,0
2023-02-23,-9.507606760010423,20,80,0.8994517250267606,403.50486093238055,94.01421288288267,1,0
2023-02-24,2.583122978877876,20,80,0.6472713132329374,404.1521322456135,94.00520646984744,1,0
2023-02-25,-2.352141046383025,20,80,0.9407514719499356,405.0928837175634,93.99521448057044,1,0
2023-02-26,3.529067861089821,20,80,0.5493750897780221,405.6422588073414,93.98463417406715,1,0
2023-02-27,-9.525959289697331,20,80,0.6312914438468991,406.27355025118834,93.9745788550705,1,0
2023-02-28,-8.716749675306787,20,80,0.9220686611039428,407.1956189122923,93.96468598663196,1,0
2023-03-01,11.989395241138151,20,80,0.7424826309841681,407.9381015432765,93.95340762954676,1,0
2023-03-02,23.403120643460824,20,100,0.8513058648683076,408.7894074081448,93.9428784820575,1,0
2023-03-03,15.603734345101758,20,80,0.94106925176665,409.7304766599114,93.9321202252828,1,0
2023-03-04,23.932107865642603,20,80,0.8269657010950344,410.5574423610065,93.92029894344029,1,0
2023-03-05,18.1753511616522,20,80,0.5807162228170639,411.1381585838235,93.90616870245375,1,0
2023-03-06,15.348162459048927,20,80,0.7225798402196683,411.8607384240432,93.8943701218234,1,0
2023-03-07,9.551000646213874,20,80,0.5401425459949488,412.40088097003814,93.88124961927304,1,0
2023-03-08,44.207652726489115,20,80,0.9226046569018906,413.32348562694006,93.86722049024677,1,0
2023-03-09,21.520614511283355,20,80,0.5578154077138932,413.881301034654,93.8553481670441,1,0
2023-03-10,14.288354610068684,20,80,0.9673032915076286,414.8486043261616,93.84279613130587,1,0
2023-03-11,11.069495295885732,20,100,0.9091684956297488,415.7577728217913,93.83192231197046,1,0
2023-03-12,16.650618930372048,20,100,0.5379332179261829,416.2957060397175,93.82115037217172,1,0
2023-03-13,44.17245324560757,20,80,0.8843372466352588,417.1800432863528,93.80536369787502,1,0
2023-03-14,5.5982952923771245,20,100,0.9856092500909764,418.16565253644376,93.7940722252348,1,0
2023-03-15,24.01068965575605,20,80,0.5476228428278264,418.7132753792716,93.7813276346596,1,0
2023-03-16,21.42193963698334,20,80,0.9430423511374424,419.656317730409,93.76952019170292,1,0
2023-03-17,24.795449766526502,20,80,0.8500860447954883,420.5064037752045,93.75792490488377,1,0
2023-03-18,21.554923351847723,20,80,0.5304504387360021,421.0368542139405,93.74343918854512,1,0
2023-03-19,9.419918278165325,20,100,0.7068414362825429,421.74369565022306,93.73198954810871,1,0
2023-03-20,-11.837504149823523,20,80,0.7055491860830934,422.44924483630615,93.72311478091224,1,0
2023-03-21,7.0160154611463055,20,80,0.6594610331817039,423.10870586948784,93.71011729063612,1,0
2023-03-22,21.044137341032908,20,80,0.7975306534328312,423.90623652292066,93.70019781277196,1,0
2023-03-23,16.486226130753735,20,80,0.9503138139436004,424.85655033686425,93.68604902872836,1,0
2023-03-24,8.939215016418927,20,100,0.8988043174875731,425.75535465435183,93.67333032023242,1,0
2023-03-25,16.300072010375573,20,80,0.6046161873358802,426.3599708416877,93.66091684123955,1,0
2023-03-26,10.064570110266397,20,100,0.7891075410946162,427.1490783827823,93.649373445833,1,0
2023-03-27,23.73541266401516,20,80,0.8452120974787194,427.99429048026104,93.63535086046232,1,0
2023-03-28,24.271310818335905,20,80,0.5608890394873396,428.5551795197484,93.62299529019182,1,0
2023-03-29,5.775112962658229,20,80,0.7367951293863297,429.2919746491347,93.6118607512822,1,0
2023-03-30,9.9804683369488,20,80,0.6226592137550193,429.9146338628898,93.5989309990284,1,0
2023-03-31,20.760260761516044,20,80,0.517595249881207,430.4322291127709,93.58499838971366,1,0
2023-04-01,14.287360931666637,20,100,0.6918850985280648,431.124114211299,93.57407817339684,1,0
2023-04-02,41.965975459428314,20,80,0.8924519523469367,432.0165661636459,93.55847047803208,1,0
2023-04-03,6.265299341792316,20,80,0.676170424972967,432.6927365886189,93.5478444692449,1,0
2023-04-04,5.391209199745733,20,100,0.9429416354155112,433.6356782240345,93.53615947875232,1,0
2023-04-05,18.714497051785408,20,80,0.6302013105364987,434.26587953457096,93.52616579003892,1,0
2023-04-06,22.10440643481067,20,80,0.6441384201832066,434.91001795475415,93.51222670470176,1,0
2023-04-07,21.877846678726215,20,80,0.7457807405027979,435.655798695257,93.50133968672432,1,0
2023-04-08,7.870153810021979,20,100,0.6143021515039027,436.2701008467609,93.49032619294128,1,0
2023-04-09,6.2059879552074015,20,80,0.9365698922305936,437.2066707389915,93.4781220135912,1,0
2023-04-10,23.525732221110506,20,80,0.9727827134769084,438.1794534524684,93.46358571572009,1,0
2023-04-11,23.664958925064788,20,80,0.9167624957378002,439.09621594820624,93.45191817342948,1,0
2023-04-12,5.396564304619269,20,80,0.839710902332536,439.9359268505387,93.44057694556165,1,0
2023-04-13,6.308883219344688,20,80,0.7696719946379433,440.70559884517667,93.42780486951412,1,0
2023-04-14,6.842233228892227,20,80,0.5997026300699024,441.30530147524655,93.4172706097188,1,0
2023-04-15,8.941973197279683,20,80,0.5841862570824818,441.88948773232903,93.40373993543253,1,0
2023-04-16,6.365819622309347,20,80,0.8864962438801672,442.7759839762092,93.39415055381066,1,0
2023-04-17,24.480887029101147,20,80,0.6037561281584631,443.37974010436767,93.38116956652344,1,0
2023-04-18,-12.670253558008174,20,80,0.7624894524333632,444.14222955680106,93.37209475054895,1,0
2023-04-19,11.45717063740084,20,80,0.8322829841834128,444.9745125409845,93.36251470820169,1,0
2023-04-20,15.986668125518992,20,80,0.8657321350029886,445.84024467598744,93.35122977538084,1,0
2023-04-21,18.217068465369607,20,80,0.7535729277152432,446.5938176037027,93.3385503980661,1,0
2023-04-22,-19.15815198208652,20,80,0.88507000112283,447.4788876048255,93.32916822702012,1,0
2023-04-23,40.34531074762723,20,80,0.6841127692605966,448.1630003740861,93.3168977686938,1,0
2023-04-24,11.81730872058358,20,80,0.5839063042955943,448.74690667838166,93.30461644638912,1,0
2023-04-25,9.019365129328722,20,80,0.65386750099126,449.40077417937295,93.29252262784668,1,0
2023-04-26,5.832686120281954,20,80,0.6305173614971409,450.0312915408701,93.2806182570012,1,0
2023-04-27,8.391505605896075,20,80,0.9974020946978948,451.028693635568,93.26962029093072,1,0
2023-04-28,16.809986112967785,20,80,0.684685417108061,451.7133790526761,93.25946479568196,1,0
2023-04-29,6.056012199948295,20,80,0.5164990183253464,452.22987807100145,93.2486246476007,1,0
2023-04-30,22.22394583686385,20,80,0.8850283019925003,453.114906372994,93.23694728156798,1,0
2023-05-01,17.684529631697757,20,80,0.9661391057070626,454.081045478701,93.22566244350914,1,0
2023-05-02,46.998727983427415,20,80,0.5210283861634677,454.6020738648645,93.21004002626464,1,0
2023-05-03,14.71544417528915,20,80,0.8461537816597618,455.4482276465243,93.19829157682771,1,0
2023-05-04,22.72507037467996,20,80,0.8733191366314095,456.3215467831557,93.18393845867408,1,0
2023-05-05,24.02809545924431,20,80,0.6630537381534356,456.9846005213092,93.17080761403676,1,0
2023-05-06,-16.0975252947434,20,80,0.6335361966181492,457.6181367179273,93.16264443398067,1,0
2023-05-07,24.181078047778932,20,80,0.564173189094636,458.18230990702193,93.15088683027264,1,0
2023-05-08,6.346148782959194,20,80,0.6304722920124874,458.8127821990344,93.13758433278257,1,0
2023-05-09,12.250423565071705,20,80,0.8040561683398795,459.6168383673742,93.1250973821742,1,0
2023-05-10,13.87895978223358,20,100,0.8793219769303663,460.49616034430466,93.1109941267617,1,0
2023-05-11,44.93119182862099,20,80,0.7975677951673725,461.293728139472,93.0964675128326,1,0
2023-05-12,23.55232013735215,20,80,0.6130114720075406,461.9067396114796,93.08386557004796,1,0
2023-05-13,14.848479535770135,20,80,0.6909840830229106,462.59772369450246,93.0702532322999,1,0
2023-05-14,40.1006272005761,20,100,0.7843985221315652,463.382122216634,93.05565214857808,1,0
2023-05-15,7.826307715087079,20,100,0.6604951994748752,464.0426174161089,93.04470229390994,1,0
2023-05-16,7.071307138345224,20,80,0.9965757384742602,465.03919315458313,93.03377291232856,1,0
2023-05-17,5.986705461895516,20,80,0.6592213180833919,465.6984144726665,93.02133470255212,1,0
2023-05-18,23.44169258451715,20,100,0.5968376510245967,466.2952521236911,93.00982478805942,1,0
2023-05-19,16.897775601431903,20,80,0.7109650599183686,467.00621718360946,92.9969059148641,1,0
2023-05-20,10.484700564479184,20,80,0.8213890585884265,467.8276062421979,92.98437037947927,1,0
2023-05-21,17.81440462544352,20,80,0.8686177745574004,468.69622401675525,92.97279747288864,1,0
2023-05-22,20.783473161461806,20,80,0.8816740437082584,469.5778980604635,92.96111760518534,1,0
2023-05-23,8.04542608223392,20,80,0.8240565596210294,470.40195462008455,92.94988574511076,1,0
2023-05-24,10.755890918782123,20,80,0.9027132845717668,471.3046679046563,92.93630990190472,1,0
2023-05-25,7.759989845816655,20,80,0.8958071808102216,472.2004750854665,92.9239804308338,1,0
2023-05-26,17.001702444684927,20,100,0.8093292341790428,473.0098043196455,92.91156761143624,1,0
2023-05-27,24.24153580506106,20,80,0.8804538580705952,473.89025817771613,92.90027052969464,1,0
2023-05-28,24.076720178296497,20,80,0.7400088593858696,474.630267037102,92.88584244778242,1,0
2023-05-29,40.1891359375401,20,80,0.5738541873306597,475.20412122443264,92.87430257239724,1,0
2023-05-30,19.97179538343185,20,100,0.9691223288306804,476.1732435532633,92.85995762394192,1,0
2023-05-31,23.76458193674705,20,100,0.6447376755144485,476.81798122877774,92.8457409493531,1,0
2023-06-01,24.000354375687515,20,80,0.7330127668789761,477.5509939956567,92.83384718659364,1,0
2023-06-02,27.720101256427924,20,80,0.7713430183732501,478.32233701403,92.820640032239,1,0
2023-06-03,20.871713629335225,20,80,0.8328874450108146,479.1552244590408,92.80927918405332,1,0
2023-06-04,27.010490073263227,20,80,0.7419668734351399,479.897191332476,92.79624390162522,1,0
2023-06-05,25.03746430935202,20,80,0.6745451175523212,480.5717364500283,92.78363054342024,1,0
2023-06-06,29.291005310652288,20,80,0.869224816949815,481.44096126697815,92.77313006642848,1,0
2023-06-07,29.531297924521834,20,80,0.5657442384708752,482.006705505449,92.75988802658232,1,0
2023-06-08,34.31862709443607,20,80,0.9447278153740134,482.951433320823,92.7483924294538,1,0
2023-06-09,42.684750860314296,20,80,0.8780904448211698,483.8295237656442,92.73327958399504,1,0
2023-06-10,-11.920083348274376,20,80,0.7029084697674006,484.5324322354116,92.72387673317724,1,0
2023-06-11,25.57421966982737,20,100,0.7375086896211065,485.2699409250327,92.71212179591625,1,0
2023-06-12,19.357638825012472,20,80,0.7537338808864054,486.0236748059191,92.698295037563,1,0
2023-06-13,47.476549573176214,20,80,0.848692822578621,486.8723676284977,92.68293446825244,1,0
2023-06-14,-16.491991231054666,20,80,0.5709208079656216,487.4432884364634,92.67292684196195,1,0
2023-06-15,19.40975812907592,20,80,0.960327329712284,488.4036157661757,92.65884007100225,1,0
2023-06-16,34.88703269893732,20,80,0.7872680937720791,489.19088385994775,92.64574702134516,1,0
2023-06-17,19.609020574306435,20,80,0.9259972059956078,490.11688106594335,92.63124239010897,1,0
2023-06-18,28.89734894221571,20,80,0.834940754552751,490.9518218204961,92.62115178962333,1,0
2023-06-19,34.9415805939159,20,80,0.7983968623860909,491.7502186828822,92.61022620761806,1,0
2023-06-20,-10.238327891474691,20,100,0.852231263252148,492.6024499461343,92.60248575733245,1,0
2023-06-21,34.5181091167087,20,80,0.5122570862702178,493.1147070324045,92.58821215982934,1,0
2023-06-22,17.68285826942374,20,80,0.5661214053135932,493.6808284377181,92.57471049201546,1,0
2023-06-23,29.94114792705117,20,100,0.6834971437501891,494.3643255814683,92.5625573133675,1,0
2023-06-24,17.5068264837762,20,80,0.9484262786772812,495.3127518601456,92.55198805933745,1,0
2023-06-25,24.42915196697004,20,80,0.9337199284676524,496.2464717886132,92.5381712906808,1,0
2023-06-26,27.048934328487064,20,80,0.8828646112127571,497.129336399826,92.52453969075157,1,0
2023-06-27,-19.568713971381086,20,80,0.9305981357396578,498.0599345355657,92.51592868118054,1,0
2023-06-28,15.424358838539462,20,80,0.8845246930464576,498.9444592286121,92.50545663939184,1,0
2023-06-29,32.67854016696888,20,80,0.6537059886094375,499.5981652172215,92.49443339416374,1,0
2023-06-30,33.345171041438675,20,80,0.5061821783362317,500.1043473955578,92.48304114421228,1,0
2023-07-01,17.869526928642266,20,80,0.5098773723641221,500.61422476792194,92.4716905459707,1,0
2023-07-02,23.127572434357287,20,80,0.6384734717210767,501.252698239643,92.45970196521743,1,0
2023-07-03,21.97059435804121,20,80,0.5695071835031662,501.82220542314616,92.44592505931344,1,0
2023-07-04,34.115952106852255,20,80,0.931029361849282,502.7532347849954,92.4334054423003,1,0
2023-07-05,21.847376175134755,20,80,0.9890132199370611,503.7422480049325,92.42109597873797,1,0
2023-07-06,17.5824709044924,20,80,0.9879959750525252,504.730243979985,92.40660151554286,1,0
2023-07-07,29.274463381240132,20,80,0.5633733999441946,505.2936173799292,92.39526009875348,1,0
2023-07-08,16.69812231079841,20,80,0.7911750733236391,506.0847924532528,92.3830959360716,1,0
2023-07-09,32.82872035839381,20,80,0.939449520639116,507.02424197389195,92.36884713683236,1,0
2023-07-10,-16.009582016295916,20,100,0.734510886491363,507.7587528603833,92.36063257548248,1,0
2023-07-11,34.54945692617211,20,80,0.9463144676257248,508.705067328009,92.34771756909848,1,0
2023-07-12,40.52471414764587,20,80,0.9410423251886012,509.6461096531976,92.33367200879852,1,0
2023-07-13,17.242030636519065,20,80,0.9127935028596044,510.5589031560572,92.32254235335289,1,0
2023-07-14,45.92171131636657,20,80,0.8552628404497269,511.41416599650694,92.3056825818178,1,0
2023-07-15,23.909628511687764,20,80,0.910866248505546,512.3250322450125,92.2927308019298,1,0
2023-07-16,22.28144122917427,20,80,0.5191714886657883,512.8442037336782,92.2811760444882,1,0
2023-07-17,19.653980520110675,20,80,0.9109384480508884,513.7551421817291,92.26957151609744,1,0
2023-07-18,31.34545892405414,20,80,0.5715556075941388,514.3266977893232,92.2590290160444,1,0
2023-07-19,-18.758685436771245,20,80,0.7532931836055023,515.0799909729287,92.25251961598455,1,0
2023-07-20,24.87667781259846,20,80,0.750744520978453,515.8307354939071,92.23983531941096,1,0
2023-07-21,-18.973236025806536,20,80,0.9620643957817276,516.7927998896888,92.23030182166136,1,0
2023-07-22,20.01888601819317,20,80,0.8483935561263651,517.6411934458151,92.21792801949408,1,0
2023-07-23,27.16955242052646,20,80,0.9081803170718477,518.549373762887,92.2051170613752,1,0
2023-07-24,20.877159620910625,20,100,0.5427979328042405,519.0921716956911,92.1906442468186,1,0
2023-07-25,29.199157691457312,20,80,0.53208453316469,519.6242562288559,92.17802000863324,1,0
2023-07-26,20.113690827542943,20,80,0.8490962535111114,520.473352482367,92.16418326562146,1,0
2023-07-27,23.92863837953991,20,80,0.5630403598149563,521.036392842182,92.15076090369628,1,0
2023-07-28,28.315424473438245,20,80,0.9928797783093176,522.0292726204913,92.14099397422844,1,0
2023-07-29,26.79157143118964,20,80,0.6587783764435604,522.6880509969349,92.1305969840304,1,0
2023-07-30,17.572433567310433,20,80,0.7157895007199124,523.4038404976548,92.12029775285174,1,0
2023-07-31,22.452248393705855,20,80,0.6632728486123873,524.0671133462671,92.10851971146673,1,0
2023-08-01,31.16183333266014,20,80,0.5043877874041025,524.5715011336712,92.09787244287185,1,0
2023-08-02,23.31207869980953,20,100,0.9111964531563228,525.4826975868275,92.08473746257098,1,0
2023-08-03,31.985102182402137,20,80,0.6457964722962648,526.1284940591238,92.0745577146532,1,0
2023-08-04,20.901862942780134,20,80,0.9435155199791329,527.0720095791029,92.060176650717,1,0
2023-08-05,16.323354364195005,20,80,0.8376557868275109,527.9096653659304,92.0494340379608,1,0
2023-08-06,16.60028753752862,20,80,0.5557110275229493,528.4653763934534,92.0383248507745,1,0
2023-08-07,34.95061123694907,20,80,0.7332642814675296,529.198640674921,92.02695029076595,1,0
2023-08-08,29.643774994024703,20,80,0.8095313174502439,530.0081719923712,92.0127647757579,1,0
2023-08-09,30.42135096273433,20,80,0.8011608417876291,530.8093328341588,91.99977886251249,1,0
2023-08-10,22.060649163605667,20,100,0.5655395451768804,531.3748723793357,91.98624206874796,1,0
2023-08-11,16.411567617147814,20,80,0.6992153171240337,532.0740876964597,91.97622098103125,1,0
2023-08-12,21.944185649961955,20,80,0.5514797477018263,532.6255674441616,91.96411944210276,1,0
